Compound,Compoundclass,compoundtree
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class200,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class200,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class200,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04483,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01921,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class75,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class90
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class77,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class157
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class146
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class145,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class188,http://nlp_microbe.ccnu.edu.cn/entity#br08001Class189
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05122,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05464,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class206,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05465,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class207,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class208
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C05466,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class201,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C01301,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C04554,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203
https://www.kegg.jp/entry/C04722,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04722,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
https://www.kegg.jp/entry/C04722,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class203,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class209
https://www.kegg.jp/entry/C04722,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class202,http://nlp_microbe.ccnu.edu.cn/entity#br08002Class354
